958                                                                                                 ,382                                                                                                 ,05-NOV-82 03.00.00.000000 PM                                               ,           80.97,           85.96
958                                                                                                 ,439                                                                                                 ,27-JAN-98 07.00.00.000000 AM                                               ,           50.23,           85.49
958                                                                                                 ,743                                                                                                 ,07-APR-69 05.00.00.000000 AM                                               ,            3.47,            2.78
988                                                                                                 ,131                                                                                                 ,23-OCT-92 12.00.00.000000 PM                                               ,           90.54,           55.04
988                                                                                                 ,541                                                                                                 ,28-JUL-00 12.00.00.000000 PM                                               ,           74.59,           82.66
988                                                                                                 ,763                                                                                                 ,11-JUN-06 01.00.00.000000 PM                                               ,           54.97,           54.27
998                                                                                                 ,650                                                                                                 ,20-SEP-76 10.00.00.000000 PM                                               ,           27.97,           80.23
1010                                                                                                ,41                                                                                                  ,02-SEP-13 12.00.00.000000 PM                                               ,            73.3,           30.25
1010                                                                                                ,69                                                                                                  ,13-NOV-83 09.00.00.000000 PM                                               ,           44.07,            87.6
1010                                                                                                ,238                                                                                                 ,17-MAY-01 04.00.00.000000 PM                                               ,           13.48,           30.89
1012                                                                                                ,390                                                                                                 ,27-JAN-83 11.00.00.000000 AM                                               ,           68.81,            94.9
1013                                                                                                ,38                                                                                                  ,16-APR-05 04.00.00.000000 PM                                               ,           27.39,           69.85
1013                                                                                                ,134                                                                                                 ,23-SEP-04 11.00.00.000000 PM                                               ,           77.19,             .35
1013                                                                                                ,693                                                                                                 ,23-APR-94 04.00.00.000000 PM                                               ,            88.9,           29.76
1013                                                                                                ,733                                                                                                 ,28-DEC-94 02.00.00.000000 PM                                               ,           38.71,           76.54
1014                                                                                                ,487                                                                                                 ,07-OCT-80 02.00.00.000000 AM                                               ,           69.12,            1.55
1014                                                                                                ,499                                                                                                 ,24-OCT-83 11.00.00.000000 PM                                               ,            9.48,            35.8
1014                                                                                                ,583                                                                                                 ,08-AUG-77 06.00.00.000000 PM                                               ,           59.33,            90.1
1018                                                                                                ,124                                                                                                 ,29-APR-04 02.00.00.000000 PM                                               ,            80.5,           20.35
1018                                                                                                ,176                                                                                                 ,07-APR-96 02.00.00.000000 AM                                               ,              22,           88.53
1018                                                                                                ,684                                                                                                 ,23-JAN-91 12.00.00.000000 PM                                               ,           14.01,           38.47
1027                                                                                                ,253                                                                                                 ,08-NOV-82 12.00.00.000000 PM                                               ,           31.09,           20.36
1027                                                                                                ,571                                                                                                 ,28-OCT-15 11.00.00.000000 PM                                               ,           70.75,           80.83
1027                                                                                                ,701                                                                                                 ,27-JUN-88 01.00.00.000000 AM                                               ,           95.62,           44.59
1027                                                                                                ,737                                                                                                 ,13-OCT-01 01.00.00.000000 AM                                               ,            85.3,           54.96
1028                                                                                                ,757                                                                                                 ,05-MAR-99 07.00.00.000000 AM                                               ,           53.59,           10.82
1039                                                                                                ,493                                                                                                 ,07-MAR-92 07.00.00.000000 PM                                               ,           31.91,           16.33
1039                                                                                                ,587                                                                                                 ,18-APR-06 09.00.00.000000 PM                                               ,           74.81,           13.42
1039                                                                                                ,745                                                                                                 ,28-JUL-99 09.00.00.000000 AM                                               ,           71.91,           77.39
1042                                                                                                ,255                                                                                                 ,05-DEC-81 04.00.00.000000 AM                                               ,           63.96,           84.35
1042                                                                                                ,305                                                                                                 ,25-MAR-83 01.00.00.000000 PM                                               ,           85.11,           62.46
1042                                                                                                ,363                                                                                                 ,02-MAR-08 11.00.00.000000 AM                                               ,            1.44,            55.8
1042                                                                                                ,450                                                                                                 ,04-NOV-02 02.00.00.000000 PM                                               ,           51.88,            25.5
1044                                                                                                ,394                                                                                                 ,24-APR-84 04.00.00.000000 PM                                               ,           52.54,           38.92
1050                                                                                                ,17                                                                                                  ,26-NOV-99 04.00.00.000000 PM                                               ,           27.59,           45.96
1050                                                                                                ,254                                                                                                 ,14-MAY-78 01.00.00.000000 PM                                               ,           25.21,           55.87
1050                                                                                                ,399                                                                                                 ,02-MAY-13 11.00.00.000000 PM                                               ,           65.48,           94.58
1050                                                                                                ,516                                                                                                 ,29-MAY-71 04.00.00.000000 PM                                               ,           64.75,           55.96
1051                                                                                                ,422                                                                                                 ,05-MAY-85 01.00.00.000000 PM                                               ,           42.34,           33.98
1053                                                                                                ,627                                                                                                 ,16-JUN-86 01.00.00.000000 AM                                               ,           58.32,           63.29
1053                                                                                                ,693                                                                                                 ,26-APR-02 09.00.00.000000 PM                                               ,           64.59,           36.09
1053                                                                                                ,778                                                                                                 ,17-MAR-16 08.00.00.000000 AM                                               ,           39.75,           86.55
1064                                                                                                ,537                                                                                                 ,02-JUL-90 10.00.00.000000 AM                                               ,           39.14,           86.21
1070                                                                                                ,195                                                                                                 ,09-MAR-92 09.00.00.000000 PM                                               ,            7.79,           97.22
1075                                                                                                ,79                                                                                                  ,18-MAR-85 05.00.00.000000 PM                                               ,           57.86,           44.51
1075                                                                                                ,556                                                                                                 ,21-APR-87 06.00.00.000000 AM                                               ,           57.85,           44.84
1075                                                                                                ,584                                                                                                 ,30-SEP-96 01.00.00.000000 AM                                               ,           63.45,           71.14
1076                                                                                                ,143                                                                                                 ,29-MAR-12 02.00.00.000000 AM                                               ,           46.39,           74.48
1078                                                                                                ,313                                                                                                 ,04-JUL-09 08.00.00.000000 PM                                               ,             .63,           99.33
1080                                                                                                ,728                                                                                                 ,13-OCT-84 07.00.00.000000 PM                                               ,           87.82,           99.89
1083                                                                                                ,41                                                                                                  ,07-FEB-94 10.00.00.000000 AM                                               ,           85.19,            2.11
1083                                                                                                ,231                                                                                                 ,04-NOV-05 03.00.00.000000 PM                                               ,           98.51,            7.18
1091                                                                                                ,17                                                                                                  ,09-JUN-92 09.00.00.000000 AM                                               ,           60.86,            37.8
1091                                                                                                ,208                                                                                                 ,12-JAN-86 01.00.00.000000 PM                                               ,           40.18,           90.23
1095                                                                                                ,117                                                                                                 ,10-AUG-75 07.00.00.000000 PM                                               ,           77.15,           49.07
1095                                                                                                ,160                                                                                                 ,01-JAN-97 08.00.00.000000 AM                                               ,           55.61,           65.24
1095                                                                                                ,378                                                                                                 ,30-JUL-86 07.00.00.000000 AM                                               ,           22.42,           49.21
1095                                                                                                ,556                                                                                                 ,17-DEC-14 01.00.00.000000 PM                                               ,           18.75,           57.11
1102                                                                                                ,5                                                                                                   ,09-JUL-76 06.00.00.000000 PM                                               ,           20.09,           30.43
1102                                                                                                ,174                                                                                                 ,23-OCT-00 02.00.00.000000 PM                                               ,           24.76,           58.81
1102                                                                                                ,205                                                                                                 ,27-JAN-16 08.00.00.000000 AM                                               ,           82.92,           87.58
1102                                                                                                ,697                                                                                                 ,06-APR-04 04.00.00.000000 AM                                               ,           52.15,           60.35
1103                                                                                                ,556                                                                                                 ,18-DEC-14 12.00.00.000000 PM                                               ,           48.94,           84.64
1110                                                                                                ,552                                                                                                 ,14-OCT-10 10.00.00.000000 PM                                               ,           28.47,           11.73
1110                                                                                                ,662                                                                                                 ,26-JUN-83 04.00.00.000000 AM                                               ,           29.05,            3.33
1110                                                                                                ,781                                                                                                 ,07-JUN-93 10.00.00.000000 PM                                               ,           42.72,           57.49
1117                                                                                                ,464                                                                                                 ,16-SEP-07 11.00.00.000000 AM                                               ,            63.4,           15.03
1117                                                                                                ,470                                                                                                 ,13-NOV-12 11.00.00.000000 AM                                               ,            16.4,           94.54
1117                                                                                                ,494                                                                                                 ,14-NOV-08 02.00.00.000000 PM                                               ,           13.92,           54.61
1117                                                                                                ,522                                                                                                 ,04-SEP-67 06.00.00.000000 AM                                               ,           40.76,            32.7
1124                                                                                                ,250                                                                                                 ,15-AUG-16 01.00.00.000000 PM                                               ,           31.49,           90.01
1124                                                                                                ,405                                                                                                 ,08-MAY-86 09.00.00.000000 PM                                               ,           24.59,            45.1
1134                                                                                                ,535                                                                                                 ,28-MAY-96 12.00.00.000000 AM                                               ,           74.54,           91.36
1134                                                                                                ,750                                                                                                 ,01-NOV-05 06.00.00.000000 PM                                               ,            91.1,           67.91
1152                                                                                                ,306                                                                                                 ,30-APR-14 01.00.00.000000 AM                                               ,           98.56,           60.09
1152                                                                                                ,415                                                                                                 ,24-FEB-16 11.00.00.000000 AM                                               ,           87.85,           58.61
1152                                                                                                ,429                                                                                                 ,23-DEC-81 05.00.00.000000 PM                                               ,            40.7,           93.06
1152                                                                                                ,791                                                                                                 ,18-AUG-16 07.00.00.000000 AM                                               ,           62.48,           34.62
1167                                                                                                ,263                                                                                                 ,13-JUN-89 11.00.00.000000 AM                                               ,           26.57,           15.51
1167                                                                                                ,491                                                                                                 ,05-SEP-78 11.00.00.000000 AM                                               ,           49.25,             6.2
1167                                                                                                ,640                                                                                                 ,18-FEB-95 10.00.00.000000 PM                                               ,             .06,           96.36
1167                                                                                                ,714                                                                                                 ,27-JUL-81 11.00.00.000000 PM                                               ,             .02,           65.46
1174                                                                                                ,216                                                                                                 ,05-JUN-93 11.00.00.000000 AM                                               ,           72.34,           32.08
1174                                                                                                ,370                                                                                                 ,06-APR-14 10.00.00.000000 PM                                               ,           21.73,           32.45
1174                                                                                                ,586                                                                                                 ,26-MAY-01 09.00.00.000000 PM                                               ,           84.22,           53.22
1174                                                                                                ,782                                                                                                 ,30-AUG-76 11.00.00.000000 PM                                               ,           12.02,           37.78
1190                                                                                                ,299                                                                                                 ,06-FEB-16 02.00.00.000000 AM                                               ,           70.62,            1.14
1190                                                                                                ,397                                                                                                 ,12-APR-71 03.00.00.000000 PM                                               ,           25.06,           12.27
1190                                                                                                ,556                                                                                                 ,23-MAR-88 04.00.00.000000 PM                                               ,           71.84,           93.03
1213                                                                                                ,324                                                                                                 ,21-NOV-89 07.00.00.000000 PM                                               ,            58.8,           65.25
1213                                                                                                ,413                                                                                                 ,01-JAN-97 08.00.00.000000 PM                                               ,           60.26,           24.69
1213                                                                                                ,429                                                                                                 ,25-FEB-86 01.00.00.000000 PM                                               ,            71.5,           10.97
1213                                                                                                ,658                                                                                                 ,30-OCT-83 08.00.00.000000 AM                                               ,           11.85,            5.49
1219                                                                                                ,38                                                                                                  ,22-FEB-07 12.00.00.000000 PM                                               ,            61.3,           65.07
1221                                                                                                ,394                                                                                                 ,27-APR-98 06.00.00.000000 AM                                               ,           38.83,           87.55
1221                                                                                                ,414                                                                                                 ,08-FEB-13 06.00.00.000000 AM                                               ,           83.36,           97.23
1221                                                                                                ,462                                                                                                 ,02-MAY-05 01.00.00.000000 AM                                               ,           59.95,           87.26
1221                                                                                                ,672                                                                                                 ,16-JUL-15 04.00.00.000000 PM                                               ,            33.2,           89.45
1222                                                                                                ,465                                                                                                 ,25-JUL-01 06.00.00.000000 PM                                               ,           43.06,           38.51
1222                                                                                                ,664                                                                                                 ,17-JAN-96 01.00.00.000000 AM                                               ,           89.72,           28.62
1229                                                                                                ,47                                                                                                  ,30-AUG-09 04.00.00.000000 PM                                               ,           63.25,           28.95
1229                                                                                                ,158                                                                                                 ,19-MAY-99 09.00.00.000000 PM                                               ,           24.84,           46.29
1232                                                                                                ,47                                                                                                  ,31-OCT-94 09.00.00.000000 AM                                               ,           20.02,           95.81
1232                                                                                                ,195                                                                                                 ,25-JUL-08 12.00.00.000000 AM                                               ,           44.27,           49.93
1238                                                                                                ,156                                                                                                 ,27-FEB-87 09.00.00.000000 PM                                               ,           20.92,           35.19
1238                                                                                                ,295                                                                                                 ,26-NOV-68 04.00.00.000000 PM                                               ,           88.65,           30.61
1239                                                                                                ,75                                                                                                  ,07-APR-00 04.00.00.000000 PM                                               ,           54.42,            91.3
1239                                                                                                ,419                                                                                                 ,02-NOV-92 10.00.00.000000 AM                                               ,           23.59,           19.43
1240                                                                                                ,22                                                                                                  ,24-DEC-09 02.00.00.000000 AM                                               ,           20.24,           98.06
1240                                                                                                ,120                                                                                                 ,11-MAY-81 10.00.00.000000 AM                                               ,             9.3,           57.53
1240                                                                                                ,187                                                                                                 ,03-MAR-08 06.00.00.000000 AM                                               ,            2.92,           54.24
1240                                                                                                ,314                                                                                                 ,15-DEC-03 07.00.00.000000 PM                                               ,           63.71,           11.44
1245                                                                                                ,580                                                                                                 ,08-MAR-13 06.00.00.000000 PM                                               ,           72.68,            14.2
1254                                                                                                ,422                                                                                                 ,18-DEC-72 08.00.00.000000 PM                                               ,           71.89,           12.96
1254                                                                                                ,495                                                                                                 ,19-JUN-11 04.00.00.000000 PM                                               ,           78.16,           89.75
1254                                                                                                ,748                                                                                                 ,26-JUN-88 05.00.00.000000 AM                                               ,           14.33,           82.75
1269                                                                                                ,22                                                                                                  ,23-OCT-87 11.00.00.000000 PM                                               ,           26.67,           25.87
1269                                                                                                ,49                                                                                                  ,28-MAY-10 02.00.00.000000 AM                                               ,           61.06,           92.69
1278                                                                                                ,178                                                                                                 ,18-JUN-89 08.00.00.000000 PM                                               ,           31.32,            4.96
1278                                                                                                ,195                                                                                                 ,28-MAR-09 11.00.00.000000 PM                                               ,           61.96,            41.7
1278                                                                                                ,391                                                                                                 ,13-FEB-79 01.00.00.000000 AM                                               ,           94.88,            9.54
1278                                                                                                ,547                                                                                                 ,27-DEC-98 09.00.00.000000 PM                                               ,           10.84,           53.23
1280                                                                                                ,188                                                                                                 ,21-MAR-98 07.00.00.000000 PM                                               ,            5.54,           92.22
1280                                                                                                ,239                                                                                                 ,13-JUN-98 10.00.00.000000 PM                                               ,           40.43,           38.87
1288                                                                                                ,6                                                                                                   ,14-OCT-78 09.00.00.000000 AM                                               ,           98.62,           41.23
1288                                                                                                ,629                                                                                                 ,27-JUN-81 06.00.00.000000 PM                                               ,           74.56,           56.76
1299                                                                                                ,419                                                                                                 ,04-SEP-71 10.00.00.000000 AM                                               ,           69.88,           78.76
1299                                                                                                ,469                                                                                                 ,06-FEB-88 04.00.00.000000 PM                                               ,           36.61,           31.02
1299                                                                                                ,656                                                                                                 ,20-MAR-99 12.00.00.000000 AM                                               ,           61.08,           35.81
1306                                                                                                ,109                                                                                                 ,09-OCT-07 03.00.00.000000 AM                                               ,           74.77,           30.92
1307                                                                                                ,396                                                                                                 ,12-JUN-89 06.00.00.000000 PM                                               ,            61.2,            3.48
1310                                                                                                ,668                                                                                                 ,03-AUG-94 06.00.00.000000 AM                                               ,           33.95,           90.79
1314                                                                                                ,40                                                                                                  ,19-NOV-92 12.00.00.000000 AM                                               ,           39.29,           69.55
1314                                                                                                ,405                                                                                                 ,19-NOV-09 03.00.00.000000 PM                                               ,           85.65,           73.39
1314                                                                                                ,706                                                                                                 ,09-NOV-85 01.00.00.000000 PM                                               ,           38.36,           29.02
1320                                                                                                ,329                                                                                                 ,24-OCT-74 03.00.00.000000 PM                                               ,           99.88,            9.56
1320                                                                                                ,663                                                                                                 ,09-OCT-84 06.00.00.000000 PM                                               ,           57.09,           80.94
1320                                                                                                ,693                                                                                                 ,24-APR-16 03.00.00.000000 AM                                               ,            4.57,           23.74
1320                                                                                                ,777                                                                                                 ,08-JUN-85 06.00.00.000000 PM                                               ,           63.69,            90.1
1323                                                                                                ,421                                                                                                 ,11-DEC-94 10.00.00.000000 PM                                               ,           38.16,           29.86
1323                                                                                                ,550                                                                                                 ,23-MAY-09 11.00.00.000000 AM                                               ,           25.55,           26.25
1325                                                                                                ,227                                                                                                 ,28-JAN-06 06.00.00.000000 PM                                               ,           17.14,            68.6
1325                                                                                                ,252                                                                                                 ,03-JAN-84 08.00.00.000000 AM                                               ,           22.35,            4.37
1325                                                                                                ,727                                                                                                 ,23-OCT-94 11.00.00.000000 PM                                               ,             3.3,           89.75
1326                                                                                                ,139                                                                                                 ,10-NOV-14 02.00.00.000000 PM                                               ,           58.93,           39.85
